category,item,variety,price,unit,month,year
vegetable,calabrese,calabrese,1.21,kg,10,2020
vegetable,capsicum,elongated,1.2,kg,10,2020
vegetable,capsicum,yelloworange,0.6,kg,10,2020
vegetable,carrots,topped_washed,0.5,kg,10,2020
vegetable,cauliflower,all,1.1,head,10,2020
vegetable,celery,all_washed,0.78,kg,10,2020
vegetable,celeriac,celeriac,0.65,kg,10,2020
vegetable,chinese_leaf,chinese_leaf,0.99,kg,10,2020
vegetable,coriander,coriander,1.11,kg,10,2020
vegetable,cucumbers,cucumbers,1.19,kg,10,2020
vegetable,leeks,trimmed,1.24,kg,10,2020
vegetable,lettuce,butterhead_indoor,0.38,head,10,2020
vegetable,lettuce,cos,0.6,head,10,2020
vegetable,lettuce,crisp_iceberg_type,0.6,head,10,2020
vegetable,lettuce,little_gem,0.68,twin,10,2020
vegetable,rocket,rocket,5.28,kg,10,2020
vegetable,mixed_babyleaf_salad,pillow_pack,4.33,kg,10,2020
vegetable,onion,bulb_brown,0.4,kg,10,2020
vegetable,onion,bulb_red,0.54,kg,10,2020
vegetable,onion,saladspring,0.34,kg,10,2020
vegetable,swede,swede,0.23,kg,10,2020
vegetable,turnip,turnip,1.53,kg,10,2020
vegetable,parsnips,all_varieties,1.02,kg,10,2020
vegetable,rhubarb,outdoor,1.49,kg,10,2020
vegetable,spinach_leaf,loose_bunches,1.25,kg,10,2020
vegetable,sweetcorn,sweetcorn,0.29,head,10,2020
vegetable,tomatoes,round,0.98,kg,10,2020
vegetable,tomatoes,vine,2.1,kg,10,2020
cut_flowers,gladioli,all_varieties,0.24,stem,10,2020
fruit,apples,bramleys_seedling,0.98,kg,10,2020
fruit,apples,coxs_orange_group,0.99,kg,10,2020
fruit,apples,egremont_russet,1.24,kg,10,2020
fruit,apples,braeburn,0.99,kg,10,2020
fruit,apples,gala,1.02,kg,10,2020
fruit,apples,other_early_season,0.7,kg,10,2020
fruit,apples,other_mid_season,0.75,kg,10,2020
fruit,apples,other_late_season,0.84,kg,10,2020
fruit,blackberries,blackberries,10.5,kg,10,2020
fruit,blueberries,blueberries,8.64,kg,10,2020
fruit,pears,conference,0.89,kg,10,2020
fruit,pears,doyenne_du_comice,0.96,kg,10,2020
fruit,raspberries,raspberries,9.69,kg,10,2020
fruit,strawberries,strawberries,5.8,kg,10,2020
vegetable,beans,broad,1.28,kg,10,2020
vegetable,beans,dwarf_french_or_kidney,2.59,kg,10,2020
vegetable,beans,runner_climbing,2.22,kg,10,2020
vegetable,beetroot,beetroot,0.47,kg,10,2020
vegetable,brussels_sprouts,brussels_sprouts,0.91,kg,10,2020
vegetable,pak_choi,pak_choi,2.41,kg,10,2020
vegetable,curly_kale,curly_kale,2.85,kg,10,2020
vegetable,cabbage,red,0.35,kg,10,2020
vegetable,cabbage,savoy,0.46,head,10,2020
vegetable,spring_greens,prepacked,0.82,kg,10,2020
vegetable,cabbage,summer_autumn_pointed,0.58,kg,10,2020
vegetable,cabbage,white,0.33,kg,10,2020
vegetable,cabbage,round_green_other,0.48,head,10,2020
vegetable,calabrese,calabrese,1.19,kg,10,2020
vegetable,capsicum,green,1.25,kg,10,2020
vegetable,capsicum,red,1.05,kg,10,2020
vegetable,capsicum,elongated,1.2,kg,10,2020
vegetable,carrots,topped_washed,0.49,kg,10,2020
vegetable,cauliflower,all,1.83,head,10,2020
vegetable,celery,all_washed,0.78,kg,10,2020
vegetable,celeriac,celeriac,0.68,kg,10,2020
vegetable,chinese_leaf,chinese_leaf,0.96,kg,10,2020
vegetable,coriander,coriander,1.58,kg,10,2020
vegetable,cucumbers,cucumbers,1.09,kg,10,2020
vegetable,leeks,trimmed,1.25,kg,10,2020
vegetable,lettuce,butterhead_indoor,0.39,head,10,2020
vegetable,lettuce,cos,0.6,head,10,2020
vegetable,lettuce,crisp_iceberg_type,0.61,head,10,2020
vegetable,lettuce,little_gem,0.61,twin,10,2020
vegetable,rocket,rocket,4.86,kg,10,2020
vegetable,mixed_babyleaf_salad,pillow_pack,4.65,kg,10,2020
vegetable,onion,bulb_brown,0.41,kg,10,2020
vegetable,onion,bulb_red,0.54,kg,10,2020
vegetable,onion,saladspring,0.35,kg,10,2020
vegetable,swede,swede,0.23,kg,10,2020
vegetable,turnip,turnip,1.38,kg,10,2020
vegetable,parsnips,all_varieties,1.07,kg,10,2020
vegetable,peas,shelling_all_varieties,1.56,kg,10,2020
vegetable,rhubarb,outdoor,1.42,kg,10,2020
vegetable,spinach_leaf,loose_bunches,1.27,kg,10,2020
vegetable,sweetcorn,sweetcorn,0.26,head,10,2020
vegetable,tomatoes,round,1.42,kg,10,2020
vegetable,tomatoes,vine,2.1,kg,10,2020
vegetable,tomatoes,cherry,4.62,kg,10,2020
cut_flowers,gladioli,all_varieties,0.23,stem,10,2020
fruit,apples,bramleys_seedling,0.96,kg,10,2020
fruit,apples,coxs_orange_group,0.96,kg,10,2020
fruit,apples,egremont_russet,1.25,kg,10,2020
fruit,apples,braeburn,0.9,kg,10,2020
fruit,apples,gala,1,kg,10,2020
fruit,apples,other_early_season,0.75,kg,10,2020
fruit,apples,other_mid_season,0.88,kg,10,2020
fruit,apples,other_late_season,1,kg,10,2020
fruit,blackberries,blackberries,7.34,kg,10,2020
fruit,blueberries,blueberries,6.85,kg,10,2020
fruit,pears,conference,0.83,kg,10,2020
fruit,pears,doyenne_du_comice,1.02,kg,10,2020
fruit,raspberries,raspberries,10.54,kg,10,2020
fruit,strawberries,strawberries,5.56,kg,10,2020
vegetable,beans,broad,1.33,kg,10,2020
vegetable,beans,dwarf_french_or_kidney,1.92,kg,10,2020
vegetable,beans,runner_climbing,3.38,kg,10,2020
vegetable,beetroot,beetroot,0.47,kg,10,2020
vegetable,brussels_sprouts,brussels_sprouts,0.81,kg,10,2020
vegetable,pak_choi,pak_choi,2.39,kg,10,2020
vegetable,curly_kale,curly_kale,2.9,kg,10,2020
vegetable,cabbage,red,0.34,kg,10,2020
vegetable,cabbage,savoy,0.46,head,10,2020
vegetable,spring_greens,prepacked,0.71,kg,10,2020
vegetable,cabbage,summer_autumn_pointed,0.58,kg,10,2020
vegetable,cabbage,white,0.31,kg,10,2020
vegetable,cabbage,round_green_other,0.47,head,10,2020
vegetable,calabrese,calabrese,1.18,kg,10,2020
vegetable,capsicum,green,1.25,kg,10,2020
vegetable,capsicum,red,1.05,kg,10,2020
vegetable,capsicum,elongated,1.6,kg,10,2020
vegetable,carrots,topped_washed,0.49,kg,10,2020
vegetable,cauliflower,all,1.62,head,10,2020
vegetable,celery,all_washed,0.77,kg,10,2020
vegetable,celeriac,celeriac,0.68,kg,10,2020
vegetable,chinese_leaf,chinese_leaf,0.93,kg,10,2020
vegetable,coriander,coriander,1.95,kg,10,2020
vegetable,courgettes,courgettes,1.29,kg,10,2020
vegetable,cucumbers,cucumbers,1.05,kg,10,2020
vegetable,leeks,trimmed,1.24,kg,10,2020
vegetable,lettuce,butterhead_indoor,0.39,head,10,2020
vegetable,lettuce,cos,0.57,head,10,2020
vegetable,lettuce,crisp_iceberg_type,0.58,head,10,2020
vegetable,lettuce,little_gem,0.69,twin,10,2020
vegetable,rocket,rocket,5.11,kg,10,2020
vegetable,mixed_babyleaf_salad,pillow_pack,4.66,kg,10,2020
vegetable,onion,bulb_brown,0.4,kg,10,2020
vegetable,onion,bulb_red,0.54,kg,10,2020
vegetable,onion,saladspring,0.33,kg,10,2020
vegetable,swede,swede,0.23,kg,10,2020
vegetable,turnip,turnip,1.42,kg,10,2020
vegetable,parsnips,all_varieties,1.07,kg,10,2020
vegetable,peas,shelling_all_varieties,2.11,kg,10,2020
vegetable,rhubarb,outdoor,1.36,kg,10,2020
vegetable,spinach_leaf,loose_bunches,1.54,kg,10,2020
vegetable,sweetcorn,sweetcorn,0.31,head,10,2020
vegetable,tomatoes,round,1.32,kg,10,2020
vegetable,tomatoes,vine,2.73,kg,10,2020
vegetable,tomatoes,cherry,3.56,kg,10,2020
cut_flowers,gladioli,all_varieties,0.24,stem,10,2020
fruit,apples,bramleys_seedling,0.98,kg,10,2020
fruit,apples,coxs_orange_group,0.98,kg,10,2020
fruit,apples,egremont_russet,1.25,kg,10,2020
fruit,apples,braeburn,0.9,kg,10,2020
fruit,apples,gala,1,kg,10,2020
fruit,apples,other_early_season,0.81,kg,10,2020
fruit,apples,other_mid_season,0.9,kg,10,2020
fruit,apples,other_late_season,1.04,kg,10,2020
fruit,blackberries,blackberries,8.62,kg,10,2020
fruit,blueberries,blueberries,9.59,kg,10,2020
fruit,pears,conference,0.88,kg,10,2020
fruit,pears,doyenne_du_comice,1,kg,10,2020
fruit,plums,all_other,1.76,kg,10,2020
fruit,raspberries,raspberries,10.98,kg,10,2020
fruit,strawberries,strawberries,4.02,kg,10,2020
vegetable,beans,broad,1.47,kg,10,2020
vegetable,beans,dwarf_french_or_kidney,2.07,kg,10,2020
vegetable,beans,runner_climbing,3.46,kg,10,2020
vegetable,beetroot,beetroot,0.47,kg,10,2020
vegetable,brussels_sprouts,brussels_sprouts,0.9,kg,10,2020
vegetable,pak_choi,pak_choi,2.42,kg,10,2020
vegetable,curly_kale,curly_kale,2.68,kg,10,2020
vegetable,cabbage,red,0.35,kg,10,2020
vegetable,cabbage,savoy,0.46,head,10,2020
vegetable,spring_greens,prepacked,0.71,kg,10,2020
vegetable,cabbage,summer_autumn_pointed,0.57,kg,10,2020
vegetable,cabbage,white,0.34,kg,10,2020
vegetable,cabbage,round_green_other,0.47,head,10,2020
vegetable,calabrese,calabrese,1.21,kg,10,2020
vegetable,capsicum,red,0.85,kg,10,2020
vegetable,capsicum,elongated,1.6,kg,10,2020
vegetable,carrots,topped_washed,0.5,kg,10,2020
vegetable,cauliflower,all,1.55,head,10,2020
vegetable,celery,all_washed,0.77,kg,10,2020
vegetable,celeriac,celeriac,0.69,kg,10,2020
vegetable,chinese_leaf,chinese_leaf,1,kg,10,2020
vegetable,coriander,coriander,1.76,kg,10,2020
vegetable,courgettes,courgettes,1.45,kg,10,2020
vegetable,cucumbers,cucumbers,1.1,kg,10,2020
vegetable,leeks,trimmed,1.22,kg,10,2020
vegetable,lettuce,butterhead_indoor,0.39,head,10,2020
vegetable,lettuce,cos,0.6,head,10,2020
vegetable,lettuce,crisp_iceberg_type,0.68,head,10,2020
vegetable,lettuce,little_gem,0.67,twin,10,2020
vegetable,rocket,rocket,4.79,kg,10,2020
vegetable,mixed_babyleaf_salad,pillow_pack,4.53,kg,10,2020
vegetable,onion,bulb_brown,0.41,kg,10,2020
vegetable,onion,bulb_red,0.51,kg,10,2020
vegetable,onion,saladspring,0.34,kg,10,2020
vegetable,swede,swede,0.23,kg,10,2020
vegetable,turnip,turnip,1.55,kg,10,2020
vegetable,parsnips,all_varieties,1.12,kg,10,2020
vegetable,peas,shelling_all_varieties,3.3,kg,10,2020
vegetable,rhubarb,outdoor,1.36,kg,10,2020
vegetable,spinach_leaf,loose_bunches,1.38,kg,10,2020
vegetable,sweetcorn,sweetcorn,0.32,head,10,2020
vegetable,tomatoes,round,1,kg,10,2020
vegetable,tomatoes,vine,2.1,kg,10,2020
cut_flowers,gladioli,all_varieties,0.26,stem,10,2020
fruit,apples,bramleys_seedling,1.01,kg,9,2020
fruit,apples,coxs_orange_group,1.01,kg,9,2020
fruit,apples,egremont_russet,1.25,kg,9,2020
fruit,apples,gala,0.99,kg,9,2020
fruit,apples,other_early_season,0.86,kg,9,2020
fruit,apples,other_mid_season,1.09,kg,9,2020
fruit,blackberries,blackberries,10.58,kg,9,2020
fruit,blueberries,blueberries,6.95,kg,9,2020
fruit,pears,conference,0.85,kg,9,2020
fruit,pears,other,0.71,kg,9,2020
fruit,plums,victoria,2.86,kg,9,2020
fruit,plums,all_other,1.81,kg,9,2020
fruit,raspberries,raspberries,6.57,kg,9,2020
fruit,strawberries,strawberries,4.16,kg,9,2020
vegetable,beans,broad,1.34,kg,9,2020
vegetable,beans,dwarf_french_or_kidney,2.01,kg,9,2020
vegetable,beans,runner_climbing,3.84,kg,9,2020
vegetable,beetroot,beetroot,0.47,kg,9,2020
vegetable,brussels_sprouts,brussels_sprouts,0.94,kg,9,2020
vegetable,pak_choi,pak_choi,2.45,kg,9,2020
vegetable,curly_kale,curly_kale,2.71,kg,9,2020
vegetable,cabbage,red,0.37,kg,9,2020
vegetable,cabbage,savoy,0.48,head,9,2020
vegetable,spring_greens,prepacked,0.7,kg,9,2020
vegetable,cabbage,summer_autumn_pointed,0.58,kg,9,2020
vegetable,cabbage,white,0.37,kg,9,2020
vegetable,cabbage,round_green_other,0.47,head,9,2020
vegetable,calabrese,calabrese,1.25,kg,9,2020
vegetable,capsicum,red,0.79,kg,9,2020
vegetable,capsicum,elongated,2,kg,9,2020
vegetable,carrots,topped_washed,0.52,kg,9,2020
vegetable,cauliflower,all,0.83,head,9,2020
vegetable,celery,all_washed,0.79,kg,9,2020
vegetable,celeriac,celeriac,0.67,kg,9,2020
vegetable,chinese_leaf,chinese_leaf,0.97,kg,9,2020
vegetable,coriander,coriander,2.05,kg,9,2020
vegetable,courgettes,courgettes,1.81,kg,9,2020
vegetable,cucumbers,cucumbers,1.29,kg,9,2020
vegetable,leeks,trimmed,1.27,kg,9,2020
vegetable,lettuce,butterhead_indoor,0.39,head,9,2020
vegetable,lettuce,cos,0.61,head,9,2020
vegetable,lettuce,crisp_iceberg_type,0.6,head,9,2020
vegetable,lettuce,little_gem,0.66,twin,9,2020
vegetable,rocket,rocket,4.92,kg,9,2020
vegetable,mixed_babyleaf_salad,pillow_pack,4.69,kg,9,2020
vegetable,onion,bulb_brown,0.43,kg,9,2020
vegetable,onion,bulb_red,0.52,kg,9,2020
vegetable,onion,saladspring,0.34,kg,9,2020
vegetable,swede,swede,0.24,kg,9,2020
vegetable,turnip,turnip,1.46,kg,9,2020
vegetable,parsnips,all_varieties,1.13,kg,9,2020
vegetable,peas,shelling_all_varieties,1.9,kg,9,2020
vegetable,rhubarb,outdoor,1.36,kg,9,2020
vegetable,spinach_leaf,loose_bunches,1.36,kg,9,2020
vegetable,sweetcorn,sweetcorn,0.33,head,9,2020
vegetable,tomatoes,round,1.25,kg,9,2020
vegetable,tomatoes,vine,0.75,kg,9,2020
vegetable,tomatoes,cherry,3.73,kg,9,2020
cut_flowers,gladioli,all_varieties,0.24,stem,9,2020
fruit,apples,bramleys_seedling,1.03,kg,9,2020
fruit,apples,coxs_orange_group,1.06,kg,9,2020
fruit,apples,egremont_russet,1.14,kg,9,2020
fruit,apples,gala,1.03,kg,9,2020
fruit,apples,other_early_season,0.78,kg,9,2020
fruit,apples,other_mid_season,0.9,kg,9,2020
fruit,blackberries,blackberries,10.95,kg,9,2020
fruit,blueberries,blueberries,6.22,kg,9,2020
fruit,pears,conference,0.91,kg,9,2020
fruit,pears,doyenne_du_comice,1.1,kg,9,2020
fruit,pears,other,0.71,kg,9,2020
fruit,plums,victoria,2.28,kg,9,2020
fruit,plums,all_other,1.58,kg,9,2020
fruit,raspberries,raspberries,6.89,kg,9,2020
fruit,strawberries,strawberries,5.05,kg,9,2020
vegetable,beans,broad,1.34,kg,9,2020
vegetable,beans,dwarf_french_or_kidney,2.16,kg,9,2020
vegetable,beans,runner_climbing,4.04,kg,9,2020
vegetable,beetroot,beetroot,0.47,kg,9,2020
vegetable,brussels_sprouts,brussels_sprouts,1.03,kg,9,2020
vegetable,pak_choi,pak_choi,2.41,kg,9,2020
vegetable,curly_kale,curly_kale,2.82,kg,9,2020
vegetable,cabbage,red,0.41,kg,9,2020
vegetable,cabbage,savoy,0.46,head,9,2020
vegetable,spring_greens,prepacked,0.77,kg,9,2020
vegetable,cabbage,summer_autumn_pointed,0.58,kg,9,2020
vegetable,cabbage,white,0.42,kg,9,2020
vegetable,cabbage,round_green_other,0.49,head,9,2020
vegetable,calabrese,calabrese,1.33,kg,9,2020
vegetable,capsicum,red,0.7,kg,9,2020
vegetable,capsicum,elongated,1.93,kg,9,2020
vegetable,capsicum,yelloworange,0.6,kg,9,2020
vegetable,carrots,topped_washed,0.52,kg,9,2020
vegetable,cauliflower,all,0.95,head,9,2020
vegetable,celery,all_washed,0.72,kg,9,2020
vegetable,celeriac,celeriac,0.7,kg,9,2020
vegetable,chinese_leaf,chinese_leaf,0.98,kg,9,2020
vegetable,coriander,coriander,1.28,kg,9,2020
vegetable,courgettes,courgettes,1.73,kg,9,2020
vegetable,cucumbers,cucumbers,1.33,kg,9,2020
vegetable,leeks,trimmed,1.26,kg,9,2020
vegetable,lettuce,butterhead_indoor,0.39,head,9,2020
vegetable,lettuce,cos,0.61,head,9,2020
vegetable,lettuce,crisp_iceberg_type,0.56,head,9,2020
vegetable,lettuce,little_gem,0.64,twin,9,2020
vegetable,rocket,rocket,4.96,kg,9,2020
vegetable,mixed_babyleaf_salad,pillow_pack,4.69,kg,9,2020
vegetable,onion,bulb_brown,0.42,kg,9,2020
vegetable,onion,bulb_red,0.52,kg,9,2020
vegetable,onion,saladspring,0.34,kg,9,2020
vegetable,swede,swede,0.24,kg,9,2020
vegetable,turnip,turnip,1.47,kg,9,2020
vegetable,parsnips,all_varieties,1.18,kg,9,2020
vegetable,peas,shelling_all_varieties,1.91,kg,9,2020
vegetable,rhubarb,outdoor,1.34,kg,9,2020
vegetable,spinach_leaf,loose_bunches,1.39,kg,9,2020
vegetable,sweetcorn,sweetcorn,0.31,head,9,2020
vegetable,tomatoes,round,1.06,kg,9,2020
vegetable,tomatoes,vine,0.99,kg,9,2020
vegetable,tomatoes,cherry,5.55,kg,9,2020
cut_flowers,gladioli,all_varieties,0.24,stem,9,2020
fruit,apples,bramleys_seedling,1.07,kg,9,2020
fruit,apples,coxs_orange_group,1.13,kg,9,2020
fruit,apples,egremont_russet,1.41,kg,9,2020
fruit,apples,gala,1.06,kg,9,2020
fruit,apples,other_early_season,0.87,kg,9,2020
fruit,apples,other_mid_season,0.97,kg,9,2020
fruit,blackberries,blackberries,10.93,kg,9,2020
fruit,currants,black,5,kg,9,2020
fruit,blueberries,blueberries,6.24,kg,9,2020
fruit,pears,conference,0.99,kg,9,2020
fruit,pears,doyenne_du_comice,1.2,kg,9,2020
fruit,pears,other,1.16,kg,9,2020
fruit,plums,victoria,1.85,kg,9,2020
fruit,plums,all_other,1.38,kg,9,2020
fruit,raspberries,raspberries,7.37,kg,9,2020
fruit,strawberries,strawberries,3.88,kg,9,2020
vegetable,beans,broad,1.47,kg,9,2020
vegetable,beans,dwarf_french_or_kidney,2.21,kg,9,2020
vegetable,beans,runner_climbing,4.6,kg,9,2020
vegetable,beetroot,beetroot,0.48,kg,9,2020
vegetable,brussels_sprouts,brussels_sprouts,1.26,kg,9,2020
vegetable,pak_choi,pak_choi,2.39,kg,9,2020
vegetable,curly_kale,curly_kale,2.86,kg,9,2020
vegetable,cabbage,red,0.39,kg,9,2020
vegetable,cabbage,savoy,0.47,head,9,2020
vegetable,spring_greens,prepacked,0.79,kg,9,2020
vegetable,cabbage,summer_autumn_pointed,0.6,kg,9,2020
vegetable,cabbage,white,0.41,kg,9,2020
vegetable,cabbage,round_green_other,0.48,head,9,2020
vegetable,calabrese,calabrese,1.53,kg,9,2020
vegetable,capsicum,red,0.7,kg,9,2020
vegetable,capsicum,elongated,1.76,kg,9,2020
vegetable,capsicum,yelloworange,0.7,kg,9,2020
vegetable,carrots,topped_washed,0.52,kg,9,2020
vegetable,cauliflower,all,1.07,head,9,2020
vegetable,celery,all_washed,0.75,kg,9,2020
vegetable,celeriac,celeriac,0.69,kg,9,2020
vegetable,chinese_leaf,chinese_leaf,0.92,kg,9,2020
vegetable,coriander,coriander,1.55,kg,9,2020
vegetable,courgettes,courgettes,1.76,kg,9,2020
vegetable,cucumbers,cucumbers,1.38,kg,9,2020
vegetable,leeks,trimmed,1.23,kg,9,2020
vegetable,lettuce,butterhead_indoor,0.39,head,9,2020
vegetable,lettuce,cos,0.56,head,9,2020
vegetable,lettuce,crisp_iceberg_type,0.54,head,9,2020
vegetable,lettuce,little_gem,0.65,twin,9,2020
vegetable,rocket,rocket,4.84,kg,9,2020
vegetable,mixed_babyleaf_salad,pillow_pack,4.68,kg,9,2020
vegetable,onion,bulb_brown,0.42,kg,9,2020
vegetable,onion,bulb_red,0.54,kg,9,2020
vegetable,onion,saladspring,0.34,kg,9,2020
vegetable,swede,swede,0.24,kg,9,2020
vegetable,turnip,turnip,1.52,kg,9,2020
vegetable,parsnips,all_varieties,1.18,kg,9,2020
vegetable,peas,shelling_all_varieties,2.72,kg,9,2020
vegetable,rhubarb,outdoor,1.43,kg,9,2020
vegetable,spinach_leaf,loose_bunches,1.55,kg,9,2020
vegetable,sweetcorn,sweetcorn,0.27,head,9,2020
vegetable,tomatoes,round,1,kg,9,2020
vegetable,tomatoes,vine,1.31,kg,9,2020
cut_flowers,gladioli,all_varieties,0.24,stem,9,2020
fruit,apples,bramleys_seedling,1.17,kg,9,2020
fruit,apples,coxs_orange_group,1.06,kg,9,2020
fruit,apples,gala,1.03,kg,9,2020
fruit,apples,other_early_season,0.87,kg,9,2020
fruit,blackberries,blackberries,9.24,kg,9,2020
fruit,currants,red,8.8,kg,9,2020
fruit,blueberries,blueberries,8.09,kg,9,2020
fruit,pears,conference,0.97,kg,9,2020
fruit,plums,victoria,1.65,kg,9,2020
fruit,plums,all_other,1.38,kg,9,2020
fruit,raspberries,raspberries,8.08,kg,9,2020
fruit,strawberries,strawberries,3.57,kg,9,2020
vegetable,beans,broad,1.49,kg,9,2020
vegetable,beans,dwarf_french_or_kidney,2.24,kg,9,2020
vegetable,beans,runner_climbing,3.62,kg,9,2020
vegetable,beetroot,beetroot,0.48,kg,9,2020
vegetable,brussels_sprouts,brussels_sprouts,1.22,kg,9,2020
vegetable,pak_choi,pak_choi,2.31,kg,9,2020
vegetable,curly_kale,curly_kale,2.86,kg,9,2020
vegetable,cabbage,red,0.39,kg,9,2020
vegetable,cabbage,savoy,0.47,head,9,2020
vegetable,spring_greens,prepacked,0.77,kg,9,2020
vegetable,cabbage,summer_autumn_pointed,0.57,kg,9,2020
vegetable,cabbage,white,0.41,kg,9,2020
vegetable,cabbage,round_green_other,0.49,head,9,2020
vegetable,calabrese,calabrese,1.47,kg,9,2020
vegetable,capsicum,elongated,2,kg,9,2020
vegetable,carrots,topped_washed,0.53,kg,9,2020
vegetable,cauliflower,all,0.94,head,9,2020
vegetable,celery,all_washed,0.8,kg,9,2020
vegetable,celeriac,celeriac,0.71,kg,9,2020
vegetable,chinese_leaf,chinese_leaf,0.87,kg,9,2020
vegetable,coriander,coriander,1.35,kg,9,2020
vegetable,courgettes,courgettes,1.42,kg,9,2020
vegetable,cucumbers,cucumbers,1.45,kg,9,2020
vegetable,leeks,trimmed,1.28,kg,9,2020
vegetable,lettuce,butterhead_indoor,0.4,head,9,2020
vegetable,lettuce,cos,0.57,head,9,2020
vegetable,lettuce,crisp_iceberg_type,0.49,head,9,2020
vegetable,lettuce,little_gem,0.65,twin,9,2020
vegetable,rocket,rocket,4.89,kg,9,2020
vegetable,mixed_babyleaf_salad,pillow_pack,4.67,kg,9,2020
vegetable,onion,bulb_brown,0.41,kg,9,2020
vegetable,onion,bulb_red,0.57,kg,9,2020
vegetable,onion,saladspring,0.31,kg,9,2020
vegetable,swede,swede,0.25,kg,9,2020
vegetable,turnip,turnip,1.52,kg,9,2020
vegetable,parsnips,all_varieties,1.23,kg,9,2020
vegetable,peas,shelling_all_varieties,2.88,kg,9,2020
vegetable,rhubarb,outdoor,1.34,kg,9,2020
vegetable,spinach_leaf,loose_bunches,1.43,kg,9,2020
vegetable,sweetcorn,sweetcorn,0.27,head,9,2020
vegetable,tomatoes,round,0.74,kg,9,2020
vegetable,tomatoes,vine,0.71,kg,9,2020
vegetable,tomatoes,cherry,1.53,kg,9,2020
cut_flowers,gladioli,all_varieties,0.24,stem,9,2020
fruit,apples,bramleys_seedling,1.25,kg,8,2020
fruit,apples,gala,1,kg,8,2020
fruit,apples,other_early_season,0.88,kg,8,2020
fruit,blackberries,blackberries,4.69,kg,8,2020
fruit,currants,red,8.8,kg,8,2020
fruit,blueberries,blueberries,8.61,kg,8,2020
fruit,cherries,all,2.8,kg,8,2020
fruit,pears,conference,1.15,kg,8,2020
fruit,pears,other,0.89,kg,8,2020
fruit,plums,victoria,1.52,kg,8,2020
fruit,plums,all_other,1.37,kg,8,2020
fruit,raspberries,raspberries,7.74,kg,8,2020
fruit,strawberries,strawberries,1.94,kg,8,2020
vegetable,beans,broad,1.52,kg,8,2020
vegetable,beans,dwarf_french_or_kidney,2.26,kg,8,2020
vegetable,beans,runner_climbing,3,kg,8,2020
vegetable,beetroot,beetroot,0.48,kg,8,2020
vegetable,brussels_sprouts,brussels_sprouts,1.51,kg,8,2020
vegetable,pak_choi,pak_choi,2.25,kg,8,2020
vegetable,curly_kale,curly_kale,2.91,kg,8,2020
vegetable,cabbage,red,0.4,kg,8,2020
vegetable,cabbage,savoy,0.48,head,8,2020
vegetable,spring_greens,prepacked,0.78,kg,8,2020
vegetable,cabbage,summer_autumn_pointed,0.57,kg,8,2020
vegetable,cabbage,white,0.44,kg,8,2020
vegetable,cabbage,round_green_other,0.47,head,8,2020
vegetable,calabrese,calabrese,1.15,kg,8,2020
vegetable,capsicum,green,0.95,kg,8,2020
vegetable,capsicum,red,0.95,kg,8,2020
vegetable,capsicum,elongated,1.93,kg,8,2020
vegetable,capsicum,yelloworange,0.95,kg,8,2020
vegetable,carrots,topped_washed,0.54,kg,8,2020
vegetable,cauliflower,all,0.58,head,8,2020
vegetable,celery,all_washed,0.8,kg,8,2020
vegetable,celeriac,celeriac,0.64,kg,8,2020
vegetable,chinese_leaf,chinese_leaf,0.85,kg,8,2020
vegetable,coriander,coriander,1.32,kg,8,2020
vegetable,courgettes,courgettes,1.05,kg,8,2020
vegetable,cucumbers,cucumbers,1.03,kg,8,2020
vegetable,leeks,trimmed,1.25,kg,8,2020
